ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType,Non-TAA
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0634-12,,120,MAGNESIUM OXIDE 400MG TAB,MAGNESIUM OXIDE 400MG TAB,TN460,F,T,1.60,03/29/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0635-06,,60,"MAGNESIUM 70MG TAB,EC","MAGNESIUM 70MG TAB,EC",TN460,F,T,2.73,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0639-12,,355ML,"AL OH 200MG/MG OH 200MG/SIMETHICONE 20MG/5ML LIQUID,360ML",GERI-MOX ANTACID-ANTIGAS,GA199,F,T,2.59,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0649-12,,355ML,MILK OF MAGNESIA,MILK OF MAGNESIA,GA108,F,T,1.96,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0649-16,,473ML,MILK OF MAGNESIA,MILK OF MAGNESIA,GA108,F,T,2.19,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0658-03,,30,LORATADINE 10MG TAB,ALLERGY RELIEF (LORATADINE),AH109,F,T,1.08,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0658-09,,90,LORATADINE 10MG TAB,ALLERGY RELIEF (LORATADINE),AH109,F,T,2.74,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0661-16,,473ML,DEXTROMETHORPHAN 10MG/GUAIFENESIN 100MG/5ML (SF) LIQUID,GERI TUSSIN DM AF 10MG/100MG/5ML,RE302,F,T,3.09,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0683-01,,100,DIPHENHYDRAMINE HCL 25MG TAB,GERI-DRYL,AH102,F,T,0.94,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0683-10,,1000,DIPHENHYDRAMINE HCL 25MG TAB,GERI-DRYL,AH102,F,T,8.26,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0693-16,,473ML,"GUAIFENESIN 100MG/5ML (SF & AF) LIQUID,5ML",GERI-TUSSIN,RE302,F,T,2.89,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0694-03,,30,"SIMETHICONE 125MG TAB,CHEW",GAS RELIEF EXTRA STRENGTH,GA900,F,T,1.34,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0709-16,,473ML,"FERROUS SULFATE 220MG/5ML LIQUID,ORAL","FERROUS SULFATE 220MG/5ML LIQUID,ORAL",TN410,F,T,2.99,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0714-01,,100,GUAIFENESIN 400MG TAB,MUCUS RELIEF,RE302,F,T,2.30,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0724-01,,100,FERROUS GLUCONATE 240MG TAB,FERROUS GLUCONATE 240MG TAB,TN410,F,T,1.42,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0748-06,,60,CALCIUM 600MG (AS CARBONATE)/VITAMIN D 400UNIT TAB,CALCIUM 600MG (AS CARBONATE)/VITAMIN D 400UNI,VT802,F,T,1.18,11/20/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0751-01,,100,VITAMIN E 200UNT CAP,VITAMIN E 200UNT CAP,VT600,F,T,2.29,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0752-01,,100,VITAMIN E 400UNT CAP,VITAMIN E 400UNT CAP,VT600,F,T,3.39,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0754-01,,100,VITAMIN E 45MG (100 UNIT) CAP,VITAMIN E 45MG (100 UNIT) CAP,VT600,F,T,1.74,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0758-16,,473ML,SORBITOL 70% SOLN,SORBITOL 70% SOLN,GA202,F,T,3.96,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0763-15,,150,"CALCIUM CARBONATE 500MG TAB,CHEWABLE","CALCIUM CARBONATE 500MG TAB,CHEWABLE",TN420,F,T,2.09,03/16/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0777-01,,100,IRON (POLYSACCHARIDE COMPLEX) 150MG CAP,FERRIC X-150,TN410,F,T,7.74,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0791-01,,100,"SIMETHICONE 80MG TAB,CHEW",GAS RELIEF,GA900,F,T,1.59,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0791-08,,8,"SIMETHICONE 80MG TAB,CHEW","SIMETHICONE 80MG TAB,CHEW",GA900,F,T,1.05,01/05/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0794-01,,60,GUAIFENESIN 400MG TAB,MUCUS RELIEF,RE302,F,T,1.89,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0794-06,,60,GUAIFENESIN 400MG TAB,MUCUS RELIEF,RE302,F,T,1.89,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0831-01,,100,ASCORBIC ACID 250MG TAB,ASCORBIC ACID 250MG TAB,VT400,F,T,1.39,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0834-09,,90,MELATONIN 5MG CAP/TAB,MELATONIN 5MG CAP/TAB,HA000,F,T,1.19,11/20/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0841-01,,100,ASCORBIC ACID 500MG TAB,ASCORBIC ACID 500MG TAB,VT400,F,T,1.42,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0841-10,,1000,ASCORBIC ACID 500MG TAB,ASCORBIC ACID 500MG TAB,VT400,F,T,11.79,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0842-16,,473ML,ASCORBIC ACID 500MG/5ML SYRUP,ASCORBIC ACID 500MG/5ML SYRUP,VT400,F,T,8.65,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0844-01,,100,PHOSPHORUS 250MG/POTASSIUM 280MG/SODIUM 160MG/PKT PWDR,PHOSPHORUS 250MG/POTASSIUM 280MG/SODIUM 160MG,TN475,F,T,19.94,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0845-01,,100,CRANBERRY EXTRACT 450MG CAP/TAB,CRANBERRY EXTRACT 450MG CAP/TAB,HA100,F,T,2.45,01/05/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0853-01,,100,PYRIDOXINE HCL 50MG TAB,PYRIDOXINE HCL 50MG TAB,VT104,F,T,1.24,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0854-01,,100,PYRIDOXINE HCL 100MG TAB,PYRIDOXINE HCL 100MG TAB,VT104,F,T,1.75,01/05/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0859-06,,60,CHONDROITIN/GLUCOSAMINE CAP/TAB,CHONDROITIN/GLUCOSAMINE CAP/TAB,HA000,F,T,5.28,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0864-06,,60,MELATONIN 3MG CAP/TAB,MELATONIN 3MG TAB,HA000,F,T,0.89,03/29/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0865-01,,100,ZINC 50MG (FROM SULFATE) TAB,ZINC SULFATE 220MG,TN450,F,T,1.19,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0866-01,,100,LACTOBACILLUS COMBO CAP,ACIDOPHILUS PROBIOTIC,GA208,F,T,2.75,11/15/2022,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0869-05,,50,SACCHAROMYCES BOULARDII CAP/TAB,SACCHAROMYCES BOULARDII CAP/TAB,HA000,F,T,12.99,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0874-01,,100,CHOLECALCIFEROL 10MCG (400UNIT) TAB,VITAMIN D3 400 UNIT,VT509,F,T,0.89,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0875-03,,30,COENZYME Q10  100MG CAP/TAB,COENZYME Q10 100MG CAP/TAB,C1050,F,T,2.85,01/05/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0876-01,,100,"CHOLECALCIFEROL 25MCG (1,000UNIT) TAB",VITAMIN D3 1000 UNIT,VT509,F,T,0.89,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0896-01,,100,CYANOCOBALAMIN 1000MCG TAB,CYANOCOBALAMIN 1000MCG TAB,VT101,F,T,1.65,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0901-01,,100,ASPIRIN 325MG TAB,ASPIRIN 325MG TAB,CN103,F,T,0.99,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0901-10,,1000,ASPIRIN 325MG TAB,ASPIRIN 325MG TAB,CN103,F,T,6.39,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0911-36,,36,"ASPIRIN 81MG TAB,CHEWABLE","ASPIRIN 81MG TAB,CHEWABLE",CN103,F,T,0.54,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0921-01,,100,"ASPIRIN 325MG TAB,EC","ASPIRIN 325MG TAB,EC",CN103,F,T,1.13,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0921-10,,1000,"ASPIRIN 325MG TAB,EC","ASPIRIN 325MG TAB,EC",CN103,F,T,9.49,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0941-01,,100,IBUPROFEN 200MG TAB,IBUPROFEN 200MG TAB,MS102,F,T,1.32,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0941-10,,1000,IBUPROFEN 200MG TAB,IBUPROFEN 200MG TAB,MS102,F,T,10.63,10/31/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0954-01,,1000,NAPROXEN NA 220MG TAB,NAPROXEN NA 220MG TAB,MS102,F,T,2.99,03/06/2024,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0974-01,,100,CHLORPHENIRAMINE MALEATE 4MG TAB,ALLERGY RELIEF 4 HOUR,AH104,F,T,0.79,09/18/2021,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0980-16,,473ML,DIPHENHYDRAMINE HCL 12.5MG/5ML (ALC-F) LIQUID,GERI-DRYL,AH102,F,T,2.39,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0981-01,,100,"ASPIRIN 81MG TAB,EC","ASPIRIN 81MG TAB,EC",CN103,F,T,0.93,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0981-10,,1000,"ASPIRIN 81MG TAB,EC","ASPIRIN 81MG TAB,EC",CN103,F,T,4.27,02/12/2025,06/14/2026,FSS,Compliant
36F79721D0188,Geri-Care Pharmaceutical Corp,06/15/2021,06/14/2026,57896-0981-12,,120,"ASPIRIN 81MG TAB,EC","ASPIRIN 81MG TAB,EC",CN103,F,T,0.91,07/01/2023,06/14/2026,FSS,Compliant
36F79721D0193,"Gold Coast Medical Supply, LP",07/01/2021,06/30/2026,08496-2902-01,,100,"NEEDLE,PEN 29G,12.7MM","EASY TOUCH  PEN NEEDLE 29G X 12.7MM (1/2"")",XA856,F,T,12.31,07/01/2021,06/30/2026,FSS,Compliant
36F79721D0193,"Gold Coast Medical Supply, LP",07/01/2021,06/30/2026,08496-3005-01,,100,"NEEDLE,PEN 30G,8MM","EASY TOUCH PEN NEEDLE 30G X 8MM (5/16"")",XA856,F,T,11.31,07/01/2021,06/30/2026,FSS,Compliant
36F79721D0193,"Gold Coast Medical Supply, LP",07/01/2021,06/30/2026,08496-3101-01,,100,"NEEDLE,PEN 31G,5MM","EASY TOUCH  PEN NEEDLE 31G X 5MM (3/16"")",XA856,F,T,12.31,07/01/2021,06/30/2026,FSS,Compliant
36F79721D0193,"Gold Coast Medical Supply, LP",07/01/2021,06/30/2026,08496-3106-01,,100,"NEEDLE,PEN 31G,8MM","EASY TOUCH  PEN NEEDLE 31G X 8MM (5/16"")",XA856,F,T,12.31,07/01/2021,06/30/2026,FSS,Compliant
36F79721D0193,"Gold Coast Medical Supply, LP",07/01/2021,06/30/2026,08496-3204-01,,100,"NEEDLE,PEN 32G,6MM","EASY TOUCH  PEN NEEDLE 32G X 6MM (1/4"")",XA856,F,T,12.31,07/01/2021,06/30/2026,FSS,Compliant
36F79721D0193,"Gold Coast Medical Supply, LP",07/01/2021,06/30/2026,08496-3208-01,,100,"NEEDLE,PEN 32G,4MM","EASY TOUCH  PEN NEEDLE 32G X 4MM (5/32"")",XA856,F,T,12.31,07/01/2021,06/30/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00093-3109-01,,100,AMOXICILLIN TRIHYDRATE 500MG CAP AMOXICILLIN TRIHYDRATE 500MG CA,AMOXICILLIN TRIHYDRATE 500MG CAP AMOXICILLIN,AM111,F,T,7.99,01/01/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00093-3109-06,,60,AMOXICILLIN TRIHYDRATE 500MG CAP AMOXICILLIN TRIHYDRATE 500MG CA,AMOXICILLIN TRIHYDRATE 500MG CAP AMOXICILLIN,AM111,F,T,5.98,01/01/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-0638-00,,100X5ML,DEXTROMETHORPHAN 10MG/GUAIFENESIN 100MG/5ML (ALC-F) LIQUID,DEXTROMETHORPHAN 10MG/GUAIFENESIN 100MG/5ML,RE302,F,T,149.11,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-0670-16,,473ML,ETHOSUXIMIDE 250MG/5ML SYRUP,ETHOSUXIMIDE 250MG/5ML SYRUP,CN400,F,T,53.97,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-0772-04,,118ML,"HYDROCODONE 7.5MG/ACETAMINOPHEN 325MG/15ML SOLN,ORAL",HYDROCODONE 7.5MG/ACETAMINOPHEN 325MG/15ML SO,CN101,F,T,13.86,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-0775-04,,118ML,CODEINE 10MG/GUAIFENESIN 100MG/5ML (SF & AF) LIQUID,CODEINE 10MG/GUAIFENESIN 100MG/5ML (SF & AF),RE301,F,T,4.92,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-0775-16,,473ML,CODEINE 10MG/GUAIFENESIN 100MG/5ML (SF & AF) LIQUID,CODEINE 10MG/GUAIFENESIN 100MG/5ML (SF & AF),RE301,F,T,11.35,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-0799-16,,473ML,"LEVETIRACETAM 100MG/ML SOLN,ORAL","LEVETIRACETAM 100MG/ML SOLN,ORAL",CN400,F,T,16.49,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-0854-16,,473ML,SULFAMETHOXAZOLE 200MG/TRIMETHOPRIM 40MG/5ML SUSP,SULFAMETHOXAZOLE 200MG/TRIMETHOPRIM 40MG/5ML,AM650,F,T,32.72,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-0868-40,,40X5ML,"NYSTATIN 100000 UNT/ML SUSP,ORAL,5ML","NYSTATIN 100000 UNT/ML SUSP,ORAL,5ML",AM700,F,T,42.62,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-1276-00,,100X10ML,DEXTROMETHORPHAN HBR 10MG/GUAIFENESIN 100MG/5ML (SF & AF) SYRUP,DEXTROMETHORPHAN HBR 10MG/GUAIFENESIN 100MG/5,RE302,F,T,164.36,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-1680-16,,473ML,POTASSIUM CHLORIDE 20MEQ/15ML (AF/SF) LIQUID,POTASSIUM CHLORIDE 20MEQ/15ML (AF/SF) LIQUID,TN430,F,T,27.71,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0150-90,,90,LEVOTHYROXINE NA 150MCG TAB,EUTHYROX 150MCG TAB,HS851,F,T,7.63,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-1680-30,,30X15ML,"POTASSIUM CHLORIDE 20MEQ/15ML (SF) LIQUID,15ML","POTASSIUM CHLORIDE 20MEQ/15ML (SF) LIQUID,15M",TN430,F,T,182.38,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-1680-50,,50X15ML,"POTASSIUM CHLORIDE 20MEQ/15ML (SF) LIQUID,15ML","POTASSIUM CHLORIDE 20MEQ/15ML (SF) LIQUID,15M",TN430,F,T,229.38,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-1680-80,,80X15ML,"POTASSIUM CHLORIDE 20MEQ/15ML (SF) LIQUID,15ML","POTASSIUM CHLORIDE 20MEQ/15ML (SF) LIQUID,15M",TN430,F,T,344.49,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-1781-00,,100X 5ML,ACETAMINOPHEN 160MG/5ML (ALC-F) SUSP,ACETAMINOPHEN 160MG/5ML (ALC-F) SUSP,CN103,F,T,69.89,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-4577-40,,40X15ML,"LACTULOSE 10GM/15ML SOLN,ORAL","LACTULOSE 10GM/15ML SOLN,ORAL",GA202,F,T,38.56,02/01/2025,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,00121-4799-40,,40X5ML,"LEVETIRACETAM 100MG/ML SOLN,ORAL,5ML","LEVETIRACETAM 100MG/ML SOLN,ORAL,5ML",CN400,F,T,123.34,07/15/2021,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0363-74,,30,PROBIOTIC COMBINATION CAP/TAB,CULTURELLE PRO-WELL HEALTH & WELLNESS,GA208,F,T,15.68,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0364-04,,30,PROBIOTIC COMBINATION CAP/TAB,CULTURELLE HEALTH & WELLNESS,GA208,F,T,15.68,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0400-07,,10X10,PROBIOTIC COMBINATION CAP/TAB,"CULTURELLE HOSPITAL, UD PACK",GA208,F,T,98.24,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0400-08,,30,"PROBIOTIC COMBINATION POWDER PKT,ORAL",CULTURELLE KIDS PACKET,GA208,F,T,17.27,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0400-09,,30,PROBIOTIC COMBINATION CAP/TAB,CULTURELLE DIGESTIVE DAILY PROBIOTIC,GA208,F,T,14.23,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0400-12,,30,PROBIOTIC COMBINATION CAP/TAB,CULTURELLE DIGESTIVE DAILY PROBIOTIC,GA208,F,T,14.23,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0400-15,,30,PROBIOTIC COMBINATION CAP/TAB,CULTURELLE KIDS CHEWABLES,GA208,F,T,17.27,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0400-21,,50,PROBIOTIC COMBINATION CAP/TAB,CULTURELLE DIGESTIVE DAILY PROBIOTIC,GA208,F,T,22.19,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0400-22,,24,PROBIOTIC COMBINATION CAP/TAB,CULTURELLE DIGESTIVE HEALTH ADULT CHEWABLES,GA208,F,T,15.22,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,49100-0400-53,,9ML,"PROBIOTIC COMBINATION SOLN,ORAL",CULTURELLE BABY GROW+THRIVE,GA208,F,T,16.33,07/05/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,53489-0120-01,,100,DOXYCYCLINE HYCLATE 100MG TAB,DOXYCYCLINE HYCLATE 100MG TAB,AM250,F,T,29.65,01/01/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,53489-0120-60,,20,DOXYCYCLINE HYCLATE 100MG TAB,DOXYCYCLINE HYCLATE 100MG TAB,AM250,F,T,5.53,01/01/2024,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,63304-0693-01,,100,CLINDAMYCIN HCL 300MG CAP,CLINDAMYCIN HCL 300MG CAP,AM350,F,T,27.89,01/17/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,63304-0693-62,,60,"CLINDAMYCIN HCL 300MG CAP,UD","CLINDAMYCIN HCL 300MG CAP,UD",AM350,F,T,16.48,01/17/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,66689-0318-16,,473ML,"METFORMIN HCL 500MG/5ML SOLN,ORAL","METFORMIN HCL 500MG/5ML SOLN,ORAL",HS502,F,T,137.95,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0025-30,,30,LEVOTHYROXINE NA 25MCG TAB,EUTHYROX 25MCG TAB,HS851,F,T,2.79,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0025-90,,90,LEVOTHYROXINE NA 25MCG TAB,EUTHYROX 25MCG TAB,HS851,F,T,7.66,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0050-30,,30,LEVOTHYROXINE NA 50MCG TAB,EUTHYROX 50MCG TAB,HS851,F,T,2.77,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0050-90,,90,LEVOTHYROXINE NA 50MCG TAB,EUTHYROX 50MCG TAB,HS851,F,T,7.61,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0075-30,,30,LEVOTHYROXINE NA 75MCG TAB,EUTHYROX 75MCG TAB,HS851,F,T,2.39,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0075-90,,90,LEVOTHYROXINE NA 75MCG TAB,EUTHYROX 75MCG TAB,HS851,F,T,7.50,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0088-30,,30,LEVOTHYROXINE NA 88MCG TAB,EUTHYROX 88MCG TAB,HS851,F,T,2.44,03/07/2023,07/14/2026,FSS,Compliant
36F79721D0198,Lovell Government Services Inc.,07/15/2021,07/14/2026,72305-0088-90,,90,LEVOTHYROXINE NA 88MCG TAB,EUTHYROX 88MCG TAB,HS851,F,T,7.51,03/07/2023,07/14/2026,FSS,Compliant
